# assembled by mkrefcache.jl; see the header of that file for the format
pairs|D=32,0,0|s=1//32,1//32,1//32|f=1.0;0.10000000000000000000000000000000000000000000000000000000000000000001|p=220|n=44|0.0012874535549698548180381237620024398916361276602375592045538779608698;-0.00025872199993479944563871452202448181006617777022254975399653708907132 0.0012761584930286110358157484182641863691063237934816250089993479538365;-0.00053149375377363316906756504891526597591114007738920219571660322810359 0.0012862408926240138195715429197194926516480176717373616032221751371471;-0.00039336846362564439062964018716510243330924820601678617655462662244424 0.0012862408926240138195715429197194926516480176717373616032221751371471;-0.00039336846362564439062964018716510243330924820601678617655462662244424 0.0012862408926240138195715429197194926516480176717373616032221751371529;-0.0003933684636256443906296401871651024333092482060167861765546266224425 0.0012862408926240138195715429197194926516480176717373616032221751371529;-0.0003933684636256443906296401871651024333092482060167861765546266224425 0.0012486527636691561113884288579258092166690491105686698829665081274155;-2.4928184393792808583961441849448134414467466063013954595664462968923e-06 0.0012874535549698548180381237620024398916361276602375592045538779608698;-0.00025872199993479944563871452202448181006617777022254975399653708907132 0.0012718839958163729456188259099737924190390895567149208667732120812239;-0.00012822737158440620170779189188548766128367360954629889614430707753993 0.0012718839958163729456188259099737924190390895567149208667732120812239;-0.00012822737158440620170779189188548766128367360954629889614430707753993 0.0012718839958163729456188259099737924190390895567149208667732120812471;-0.0001282273715844062017077918918854876612836736095462988961443070775395 0.0012718839958163729456188259099737924190390895567149208667732120812471;-0.0001282273715844062017077918918854876612836736095462988961443070775395 0.0012718839958163729456188259099737924190390895567149208667732120812239;-0.00012822737158440620170779189188548766128367360954629889614430707753993 0.0012862408926240138195715429197194926516480176717373616032221751371471;-0.00039336846362564439062964018716510243330924820601678617655462662244424 0.0012833101973137436738931249691132397468014437427649005785064054688087;-0.000260797539761821241673429697291661061456068880340734652171764266602 0.0012830878910137777672352636403523452223127431902377728695496838915081;-0.00025665369661535238290989246408975848947374198911144732223204687274252 0.0012831997184798842479183106909163099110702319474330846212798150516131;-0.0002587252819268663538582802712770806957883259802452914062097242359479 0.0012831997184798842479183106909163099110702319474330846212798150516131;-0.0002587252819268663538582802712770806957883259802452914062097242359479 0.0012718839958163729456188259099737924190390895567149208667732120812239;-0.00012822737158440620170779189188548766128367360954629889614430707753993 0.0012862408926240138195715429197194926516480176717373616032221751371471;-0.00039336846362564439062964018716510243330924820601678617655462662244424 0.0012830878910137777672352636403523452223127431902377728695496838915081;-0.00025665369661535238290989246408975848947374198911144732223204687274252 0.0012833101973137436738931249691132397468014437427649005785064054688087;-0.000260797539761821241673429697291661061456068880340734652171764266602 0.0012831997184798842479183106909163099110702319474330846212798150516131;-0.0002587252819268663538582802712770806957883259802452914062097242359479 0.0012831997184798842479183106909163099110702319474330846212798150516131;-0.0002587252819268663538582802712770806957883259802452914062097242359479 0.0012718839958163729456188259099737924190390895567149208667732120812471;-0.0001282273715844062017077918918854876612836736095462988961443070775395 0.0012862408926240138195715429197194926516480176717373616032221751371529;-0.0003933684636256443906296401871651024333092482060167861765546266224425 0.0012831997184798842479183106909163099110702319474330846212798150516131;-0.0002587252819268663538582802712770806957883259802452914062097242359479 0.0012831997184798842479183106909163099110702319474330846212798150516131;-0.0002587252819268663538582802712770806957883259802452914062097242359479 0.0012833101973137436738931249691132397468014437427649005785064054688087;-0.000260797539761821241673429697291661061456068880340734652171764266602 0.0012830878910137777672352636403523452223127431902377728695496838915081;-0.00025665369661535238290989246408975848947374198911144732223204687274252 0.0012718839958163729456188259099737924190390895567149208667732120812471;-0.0001282273715844062017077918918854876612836736095462988961443070775395 0.0012862408926240138195715429197194926516480176717373616032221751371529;-0.0003933684636256443906296401871651024333092482060167861765546266224425 0.0012831997184798842479183106909163099110702319474330846212798150516131;-0.0002587252819268663538582802712770806957883259802452914062097242359479 0.0012831997184798842479183106909163099110702319474330846212798150516131;-0.0002587252819268663538582802712770806957883259802452914062097242359479 0.0012830878910137777672352636403523452223127431902377728695496838915081;-0.00025665369661535238290989246408975848947374198911144732223204687274252 0.0012833101973137436738931249691132397468014437427649005785064054688087;-0.000260797539761821241673429697291661061456068880340734652171764266602
pairs|D=32,32,0|s=1//32,1//32,1//32|f=1.0;0.10000000000000000000000000000000000000000000000000000000000000000001|p=220|n=44|-0.0005285941489360997113218965397875987462776244843048543558095922359138;0.0004811925058269893240799090628986832832183534035120923032970781970378 -0.00047113107170582863474961583303899864392837877285959793163264910399609;0.00056558198101074304167020823786878233335507562108823291842393430999761 -0.00052899373017757276266352746632211724033803360883845632536621954629351;0.00048050768809005230833406916402679480017780902977464635144689082585774 -0.00047065641645160880052497818319325639261920769288087899136066970772076;0.0005662473880001533814987406233061268701894915358331026260669062916167 -0.00050103705834199608025949201104490533014824329778277664512865201597715;0.00052372005115153704419524449684178402182086108643288201326523945986052 -0.00050103705834199608025949201104490533014824329778277664512865201597715;0.00052372005115153704419524449684178402182086108643288201326523945986052 -0.00057333699031796306385210212779311796264132373769120226228904084510224;0.00039102910990272912562088788825784277214080962177432154866937010396771 -0.0005285941489360997113218965397875987462776244843048543558095922359138;0.0004811925058269893240799090628986832832183534035120923032970781970378 -0.00057301159239297172184010994255574607116389942699450308101463965713243;0.00039172619180326892015802956106225608594371250076668668980929318896287 -0.00052899373017757276266352746632211724033803360883845632536621954625989;0.00048050768809005230833406916402679480017780902977464635144689082587136 -0.00055217470773827355279171614647233341745029685457937126092347856711995;0.00043628410210953497722544481580379355762607549922884568665884638205527 -0.00055217470773827355279171614647233341745029685457937126092347856711995;0.00043628410210953497722544481580379355762607549922884568665884638205527 -0.00052899373017757276266352746632211724033803360883845632536621954625989;0.00048050768809005230833406916402679480017780902977464635144689082587136 -0.00047065641645160880052497818319325639261920769288087899136066970772076;0.0005662473880001533814987406233061268701894915358331026260669062916167 -0.0005285941489360997113218965397875987462776244843048543558095922359138;0.0004811925058269893240799090628986832832183534035120923032970781970378 -0.00047113107170582863474961583303899864392837877285959793163264910399609;0.00056558198101074304167020823786878233335507562108823291842393430999761 -0.00050103705834199608025949201104490533014824329778277664512865201594469;0.00052372005115153704419524449684178402182086108643288201326523945981763 -0.00050103705834199608025949201104490533014824329778277664512865201594469;0.00052372005115153704419524449684178402182086108643288201326523945981763 -0.00057301159239297172184010994255574607116389942699450308101463965713243;0.00039172619180326892015802956106225608594371250076668668980929318896287 -0.00052899373017757276266352746632211724033803360883845632536621954629351;0.00048050768809005230833406916402679480017780902977464635144689082585774 -0.00057333699031796306385210212779311796264132373769120226228904084510224;0.00039102910990272912562088788825784277214080962177432154866937010396771 -0.0005285941489360997113218965397875987462776244843048543558095922359138;0.0004811925058269893240799090628986832832183534035120923032970781970378 -0.00055217470773827355279171614647233341745029685457937126092347856709445;0.00043628410210953497722544481580379355762607549922884568665884638204483 -0.00055217470773827355279171614647233341745029685457937126092347856709445;0.00043628410210953497722544481580379355762607549922884568665884638204483 -0.00055217470773827355279171614647233341745029685457937126092347856711995;0.00043628410210953497722544481580379355762607549922884568665884638205527 -0.00050103705834199608025949201104490533014824329778277664512865201597715;0.00052372005115153704419524449684178402182086108643288201326523945986052 -0.00055217470773827355279171614647233341745029685457937126092347856709445;0.00043628410210953497722544481580379355762607549922884568665884638204483 -0.00050103705834199608025949201104490533014824329778277664512865201594469;0.00052372005115153704419524449684178402182086108643288201326523945981763 -0.00052739951633748885468917357819351096831997536715465466634520941317166;0.00048093832530676945775559228510785958211848821620191993138474037163911 -0.00052819912511567591426076523264272433306776144191525932828138897373178;0.00047957226219948454650831523914508531550332172735586439456476390780256 -0.00055217470773827355279171614647233341745029685457937126092347856711995;0.00043628410210953497722544481580379355762607549922884568665884638205527 -0.00050103705834199608025949201104490533014824329778277664512865201597715;0.00052372005115153704419524449684178402182086108643288201326523945986052 -0.00055217470773827355279171614647233341745029685457937126092347856709445;0.00043628410210953497722544481580379355762607549922884568665884638204483 -0.00050103705834199608025949201104490533014824329778277664512865201594469;0.00052372005115153704419524449684178402182086108643288201326523945981763 -0.00052819912511567591426076523264272433306776144191525932828138897373178;0.00047957226219948454650831523914508531550332172735586439456476390780256 -0.00052739951633748885468917357819351096831997536715465466634520941317166;0.00048093832530676945775559228510785958211848821620191993138474037163911
pairs|D=32,32,32|s=1//32,1//32,1//32|f=1.0;0.10000000000000000000000000000000000000000000000000000000000000000001|p=220|n=44|-0.00014689970493423741831651204669768149713421517361184125751808267439327;-0.00045460796337673582009773229971518698470073506677320710324743379051466 -0.00020115774315735986278278514507673060686910692315731665038799887291807;-0.00044477983854232281256183486540344969117166884569706209557588778367787 -0.00014647199631276746771992911812848604978505293194306672079669220789915;-0.00045466059240435391846893370802995419322187102939505110870064640997256 -0.0002015895262205897479018887915375912307368033812235165708628854122185;-0.00044469353958688112670639246793871520978514153819809328031647610728552 -0.00014647199631276746771992911812848604978505293194306672079669220790074;-0.00045466059240435391846893370802995419322187102939505110870064640996532 -0.0002015895262205897479018887915375912307368033812235165708628854122227;-0.00044469353958688112670639246793871520978514153819809328031647610728494 -9.1940594056684155565646989899453595392744090441805160578749301138476e-05;-0.00045828144003104172283019730995219314408916140226228647812292439765843 -0.00014689970493423741831651204669768149713421517361184125751808267439327;-0.00045460796337673582009773229971518698470073506677320710324743379051466 -9.2361877890224172988502290463506518210400851848269837078239275375047e-05;-0.00045826148526556200426742272010716799636308277109390767236589413560787 -0.00014647199631276746771992911812848604978505293194306672079669220787568;-0.0004546605924043539184689337080299541932218710293950511087006464099601 -9.2361877890224172988502290463506518210400851848269837078239275374829e-05;-0.00045826148526556200426742272010716799636308277109390767236589413561367 -0.00014647199631276746771992911812848604978505293194306672079669220787263;-0.00045466059240435391846893370802995419322187102939505110870064640995576 -0.00014647199631276746771992911812848604978505293194306672079669220787568;-0.0004546605924043539184689337080299541932218710293950511087006464099601 -0.0002015895262205897479018887915375912307368033812235165708628854122185;-0.00044469353958688112670639246793871520978514153819809328031647610728552 -0.00014689970493423741831651204669768149713421517361184125751808267439327;-0.00045460796337673582009773229971518698470073506677320710324743379051466 -0.00020115774315735986278278514507673060686910692315731665038799887291807;-0.00044477983854232281256183486540344969117166884569706209557588778367787 -0.00014647199631276746771992911812848604978505293194306672079669220789509;-0.00045466059240435391846893370802995419322187102939505110870064640995576 -0.00020158952622058974790188879153759123073680338122351657086288541225356;-0.00044469353958688112670639246793871520978514153819809328031647610731623 -9.2361877890224172988502290463506518210400851848269837078239275375047e-05;-0.00045826148526556200426742272010716799636308277109390767236589413560787 -0.00014647199631276746771992911812848604978505293194306672079669220789915;-0.00045466059240435391846893370802995419322187102939505110870064640997256 -9.1940594056684155565646989899453595392744090441805160578749301138476e-05;-0.00045828144003104172283019730995219314408916140226228647812292439765843 -0.00014689970493423741831651204669768149713421517361184125751808267439327;-0.00045460796337673582009773229971518698470073506677320710324743379051466 -9.2361877890224172988502290463506518210400851848269837078239275369541e-05;-0.0004582614852655620042674227201071679963630827710939076723658941356525 -0.00014647199631276746771992911812848604978505293194306672079669220789292;-0.00045466059240435391846893370802995419322187102939505110870064640995257 -0.00014647199631276746771992911812848604978505293194306672079669220787263;-0.00045466059240435391846893370802995419322187102939505110870064640995576 -0.0002015895262205897479018887915375912307368033812235165708628854122227;-0.00044469353958688112670639246793871520978514153819809328031647610728494 -0.00014647199631276746771992911812848604978505293194306672079669220789292;-0.00045466059240435391846893370802995419322187102939505110870064640995257 -0.00020158952622058974790188879153759123073680338122351657086288541225356;-0.00044469353958688112670639246793871520978514153819809328031647610731623 -0.00014689970493423741831651204669768149713421517361184125751808267439327;-0.00045460796337673582009773229971518698470073506677320710324743379051466 -0.00020115774315735986278278514507673060686910692315731665038799887291807;-0.00044477983854232281256183486540344969117166884569706209557588778367787 -9.2361877890224172988502290463506518210400851848269837078239275374829e-05;-0.00045826148526556200426742272010716799636308277109390767236589413561367 -0.00014647199631276746771992911812848604978505293194306672079669220790074;-0.00045466059240435391846893370802995419322187102939505110870064640996532 -9.2361877890224172988502290463506518210400851848269837078239275369541e-05;-0.0004582614852655620042674227201071679963630827710939076723658941356525 -0.00014647199631276746771992911812848604978505293194306672079669220789509;-0.00045466059240435391846893370802995419322187102939505110870064640995576 -9.1940594056684155565646989899453595392744090441805160578749301138476e-05;-0.00045828144003104172283019730995219314408916140226228647812292439765843 -0.00014689970493423741831651204669768149713421517361184125751808267439327;-0.00045460796337673582009773229971518698470073506677320710324743379051466
pairs|D=64,0,0|s=1//32,1//32,1//32|f=1.0;0.10000000000000000000000000000000000000000000000000000000000000000001|p=220|n=44|0.00034344480479271581085262316812522790751609653300548762033714744431142;-6.9200046072205979428982396391791732813027251202103707795440266317385e-05 0.00033499162321998009889978203503090447389663757748245178599143811813939;-0.00013972782252179448267454026390131098826578865944551907073560584272362 0.00034040185927715561465997820858666731756317370793553608097929363455303;-0.00010429927544455101499724899830784535750691803443520962804578257297299 0.00034040185927715561465997820858666731756317370793553608097929363455303;-0.00010429927544455101499724899830784535750691803443520962804578257297299 0.00034040185927715561465997820858666731756317370793553608097929363455332;-0.00010429927544455101499724899830784535750691803443520962804578257297227 0.00034040185927715561465997820858666731756317370793553608097929363455332;-0.00010429927544455101499724899830784535750691803443520962804578257297227 0.00033824948124556600336520891492953261131695158902707994554977299960022;-8.4033260713032269078010038265304228808265131894362746813417666586531e-07 0.00034344480479271581085262316812522790751609653300548762033714744431142;-6.9200046072205979428982396391791732813027251202103707795440266317385e-05 0.00034193746641307872286631366866350820557695180633443515535974272462893;-3.464558403704936490934161872393875548177917743477943378806958965124e-05 0.00034193746641307872286631366866350820557695180633443515535974272462893;-3.464558403704936490934161872393875548177917743477943378806958965124e-05 0.0003419374664130787228663136686635082055769518063344351553597427246298;-3.4645584037049364909341618723938755481779177434779433788069589651131e-05 0.0003419374664130787228663136686635082055769518063344351553597427246298;-3.4645584037049364909341618723938755481779177434779433788069589651131e-05 0.00034193746641307872286631366866350820557695180633443515535974272462893;-3.464558403704936490934161872393875548177917743477943378806958965124e-05 0.00034040185927715561465997820858666731756317370793553608097929363455303;-0.00010429927544455101499724899830784535750691803443520962804578257297299 0.00034230343542185295824933177090977236317867174758178772334958547622325;-6.9472535437051957469602615840802758587337704106668739295615735100714e-05 0.00034231557156277295979339088693160497831769216433657664242752058296945;-6.892833269796579206629179294526189904984403204572919389727679029154e-05 0.00034230954987094618778845321770461451514446703202583231166119038828484;-6.9200423050965498319049170814188558304633000889738698420292063557756e-05 0.00034230954987094618778845321770461451514446703202583231166119038828484;-6.9200423050965498319049170814188558304633000889738698420292063557756e-05 0.00034193746641307872286631366866350820557695180633443515535974272462893;-3.464558403704936490934161872393875548177917743477943378806958965124e-05 0.00034040185927715561465997820858666731756317370793553608097929363455303;-0.00010429927544455101499724899830784535750691803443520962804578257297299 0.00034231557156277295979339088693160497831769216433657664242752058296945;-6.892833269796579206629179294526189904984403204572919389727679029154e-05 0.00034230343542185295824933177090977236317867174758178772334958547622325;-6.9472535437051957469602615840802758587337704106668739295615735100714e-05 0.00034230954987094618778845321770461451514446703202583231166119038828484;-6.9200423050965498319049170814188558304633000889738698420292063557756e-05 0.00034230954987094618778845321770461451514446703202583231166119038828484;-6.9200423050965498319049170814188558304633000889738698420292063557756e-05 0.0003419374664130787228663136686635082055769518063344351553597427246298;-3.4645584037049364909341618723938755481779177434779433788069589651131e-05 0.00034040185927715561465997820858666731756317370793553608097929363455332;-0.00010429927544455101499724899830784535750691803443520962804578257297227 0.00034230954987094618778845321770461451514446703202583231166119038828484;-6.9200423050965498319049170814188558304633000889738698420292063557756e-05 0.00034230954987094618778845321770461451514446703202583231166119038828484;-6.9200423050965498319049170814188558304633000889738698420292063557756e-05 0.00034230343542185295824933177090977236317867174758178772334958547622325;-6.9472535437051957469602615840802758587337704106668739295615735100714e-05 0.00034231557156277295979339088693160497831769216433657664242752058296945;-6.892833269796579206629179294526189904984403204572919389727679029154e-05 0.0003419374664130787228663136686635082055769518063344351553597427246298;-3.4645584037049364909341618723938755481779177434779433788069589651131e-05 0.00034040185927715561465997820858666731756317370793553608097929363455332;-0.00010429927544455101499724899830784535750691803443520962804578257297227 0.00034230954987094618778845321770461451514446703202583231166119038828484;-6.9200423050965498319049170814188558304633000889738698420292063557756e-05 0.00034230954987094618778845321770461451514446703202583231166119038828484;-6.9200423050965498319049170814188558304633000889738698420292063557756e-05 0.00034231557156277295979339088693160497831769216433657664242752058296945;-6.892833269796579206629179294526189904984403204572919389727679029154e-05 0.00034230343542185295824933177090977236317867174758178772334958547622325;-6.9472535437051957469602615840802758587337704106668739295615735100714e-05
vol|D=0,0,2|s=1//32,1//32,1//512|f=1.0;0.0|p=220|n=32|-0.028563946223409516958101300804035502796716588176471713167623966623418;2.5048222389403588448131487262687252289490501794950417798443382697212e-05 -1.727611656492437704546477839513741426938469181238341136972876499331e-66;-6.3751194962568794760468046793193442443485438638499080095437238193255e-74 1.5471722115042848661339086107003086018704136077913501541442742341576e-67;3.2626913342592998685957589865170549929843023198412082420232683415068e-75 -1.727611656492437704546477839513741426938469181238341136972876499331e-66;-6.3751194962568794760468046793193442443485438638499080095437238193255e-74 -0.028563946223409516958101300804035502796716588176471713167623966645191;2.5048222389403588448131487262687252289490501794950417798443382692376e-05 3.9098613003875125835080122435201137183143542725892052418751862069567e-68;1.9944543794907246941834011795752204363377862555808944152413633718233e-75 1.5471722115042848661339086107003086018704136077913501541442742341576e-67;3.2626913342592998685957589865170549929843023198412082420232683415068e-75 3.9098613003875125835080122435201137183143542725892052418751862069567e-68;1.9944543794907246941834011795752204363377862555808944152413633718233e-75 0.058032581738367910452430080299139566835986750391190364296707920928818;2.5033693847213742884077609418574680579842480752849729639819874346503e-05
pairs|D=64,64,0|s=1//32,1//32,1//32|f=1.0;0.10000000000000000000000000000000000000000000000000000000000000000001|p=220|n=44|4.2481315161281186183170932605671572208217483740950049242064088804446e-05;-0.00014071084350446515675499976283165198410307804227737095258943847820566 2.3172596502109253792041876322200973216241936718147381418905601168426e-05;-0.00014839729059123321666548423375714792067193846891631802736584568777685 4.2554043178934590915642199358222567205743336824834925017305325378147e-05;-0.00014067582685355951685474476369617904409251709066334617196744052598602 2.3095444133783056330084083094606577081992662186131129961914089187107e-05;-0.00014842601850292721270823241562004513550419269048492782499533793790795 3.2962787743473825392289820043359341366116673186993406113388582195804e-05;-0.00014475707508063548268444298761335177980101902859115092452831037760066 3.2962787743473825392289820043359341366116673186993406113388582195804e-05;-0.00014475707508063548268444298761335177980101902859115092452831037760066 6.0294785705236554195276090898268795411190801206717974142857710570908e-05;-0.00013057605358607032711693280092693166159892847589867752768138397976962 4.2481315161281186183170932605671572208217483740950049242064088804446e-05;-0.00014071084350446515675499976283165198410307804227737095258943847820566 6.0226941668630036416749888350540495376713511634510102341309731746812e-05;-0.00013061681261954442897191325451587379974013415989806955021251606570657 4.2554043178934590915642199358222567205743336824834925017305325376154e-05;-0.00014067582685355951685474476369617904409251709066334617196744052598776 5.1549423967934122379921161800841881884631428023496825531139085639418e-05;-0.00013582477430626660741319446341412454573925463982157292513133776701091 5.1549423967934122379921161800841881884631428023496825531139085639418e-05;-0.00013582477430626660741319446341412454573925463982157292513133776701091 4.2554043178934590915642199358222567205743336824834925017305325376154e-05;-0.00014067582685355951685474476369617904409251709066334617196744052598776 2.3095444133783056330084083094606577081992662186131129961914089187107e-05;-0.00014842601850292721270823241562004513550419269048492782499533793790795 4.2481315161281186183170932605671572208217483740950049242064088804446e-05;-0.00014071084350446515675499976283165198410307804227737095258943847820566 2.3172596502109253792041876322200973216241936718147381418905601168426e-05;-0.00014839729059123321666548423375714792067193846891631802736584568777685 3.2962787743473825392289820043359341366116673186993406113388582195804e-05;-0.0001447570750806354826844429876133517798010190285911509245283103775898 3.2962787743473825392289820043359341366116673186993406113388582195804e-05;-0.0001447570750806354826844429876133517798010190285911509245283103775898 6.0226941668630036416749888350540495376713511634510102341309731746812e-05;-0.00013061681261954442897191325451587379974013415989806955021251606570657 4.2554043178934590915642199358222567205743336824834925017305325378147e-05;-0.00014067582685355951685474476369617904409251709066334617196744052598602 6.0294785705236554195276090898268795411190801206717974142857710570908e-05;-0.00013057605358607032711693280092693166159892847589867752768138397976962 4.2481315161281186183170932605671572208217483740950049242064088804446e-05;-0.00014071084350446515675499976283165198410307804227737095258943847820566 5.1549423967934122379921161800841881884631428023496825531139085634528e-05;-0.00013582477430626660741319446341412454573925463982157292513133776699091 5.1549423967934122379921161800841881884631428023496825531139085634528e-05;-0.00013582477430626660741319446341412454573925463982157292513133776699091 5.1549423967934122379921161800841881884631428023496825531139085639418e-05;-0.00013582477430626660741319446341412454573925463982157292513133776701091 3.2962787743473825392289820043359341366116673186993406113388582195804e-05;-0.00014475707508063548268444298761335177980101902859115092452831037760066 5.1549423967934122379921161800841881884631428023496825531139085634528e-05;-0.00013582477430626660741319446341412454573925463982157292513133776699091 3.2962787743473825392289820043359341366116673186993406113388582195804e-05;-0.0001447570750806354826844429876133517798010190285911509245283103775898 4.2332368374771386408854795245638506165458570301825336997108954765665e-05;-0.00014051823243598723558507779180496845236124865197000914862501103312236 4.2477594652598059557019848781156532306671789387981109113520234029063e-05;-0.00014044847233184023686113799631054486672662164592234409704000095703857 5.1549423967934122379921161800841881884631428023496825531139085639418e-05;-0.00013582477430626660741319446341412454573925463982157292513133776701091 3.2962787743473825392289820043359341366116673186993406113388582195804e-05;-0.00014475707508063548268444298761335177980101902859115092452831037760066 5.1549423967934122379921161800841881884631428023496825531139085634528e-05;-0.00013582477430626660741319446341412454573925463982157292513133776699091 3.2962787743473825392289820043359341366116673186993406113388582195804e-05;-0.0001447570750806354826844429876133517798010190285911509245283103775898 4.2477594652598059557019848781156532306671789387981109113520234029063e-05;-0.00014044847233184023686113799631054486672662164592234409704000095703857 4.2332368374771386408854795245638506165458570301825336997108954765665e-05;-0.00014051823243598723558507779180496845236124865197000914862501103312236
vol|D=2,0,0|s=1//32,1//32,1//32|f=1.0;0.0|p=220|n=24|0.020824616410896475157756745398522009054354229140485121728917293002329;0.00039416749157422795861900500045993579288894389410351705300373915191442 2.2200853590536551169209325213255364573043138767481833352122421951521e-67;-1.1046158436664028755582015562176102338502805499944625292748884908076e-71 -1.1364059441082582497280699286935895614639149866898508097816798728767e-67;-5.0798217228271427749148971924069206190459955775937284046271603861084e-71 2.2200853590536551169209325213255364573043138767481833352122421951521e-67;-1.1046158436664028755582015562176102338502805499944625292748884908076e-71 -0.0090023040983300607641629268717176494853069060531545046777175906254821;0.00038806196663717066951347590254123912638581173180394788271251984940125 6.392229846391738019177762320306822903963381395558072839803898409942e-70;8.32642124097001532116558203086179904686969541529572063384490691605e-74 -1.1364059441082582497280699286935895614639149866898508097816798728767e-67;-5.0798217228271427749148971924069206190459955775937284046271603861084e-71 6.392229846391738019177762320306822903963381395558072839803898409942e-70;8.32642124097001532116558203086179904686969541529572063384490691605e-74 -0.0090023040983300607641629268717176494853069060531545046777175906256027;0.00038806196663717066951347590254123912638581173180394788271251984940357
vol|D=2,2,0|s=1//32,1//32,1//32|f=1.0;0.0|p=220|n=32|0.0024584870115816841047571781516093022998334501628185234178753572612034;0.00038205718384276726761540847122645215139743276175521100770693938005037 0.0055630522730137875772689784887506725010888479641686780957043232393918;6.0383959372125597818919267356296960675227107860978481138624339740004e-06 3.2988997804741449566059939859919748873274592814974262849930406859452e-68;1.454120279897127616234909825390365554175328054323901205547371708099e-70 0.0055630522730137875772689784887506725010888479641686780957043232393918;6.0383959372125597818919267356296960675227107860978481138624339740004e-06 0.0024584870115816841047571781516093022998334501628185234178753572612428;0.00038205718384276726761540847122645215139743276175521100770693938007558 1.1167853366959616109048922463641953299381015665283314679771867884397e-68;2.4154210702872413349607333484422436360962663579451082257160397591122e-71 3.2988997804741449566059939859919748873274592814974262849930406859452e-68;1.454120279897127616234909825390365554175328054323901205547371708099e-70 1.1167853366959616109048922463641953299381015665283314679771867884397e-68;2.4154210702872413349607333484422436360962663579451082257160397591122e-71 -0.0030793093212292916459010098763839625232811224335650951157659333996959;0.00037601878910333735527652928919187246586352245222506779113243107755418
vol|D=2,2,0|s=1//32,1//32,1//32|f=1.0;0.0|p=220|n=24|0.0024584870115816841047571781516093022998334501624732311465030421610523;0.00038205718384276726761540847122645215139743276175521100770693938009702 0.0055630522730137875772689784887506725010888479641507489044703635037941;6.0383959372125597818919267356296960675227107860978481138624339741544e-06 3.6093154148333138515888603757045025121054760069305179809451234463788e-68;-2.1698889410866177525274866870672639784873154027278279606368242184381e-71 0.0055630522730137875772689784887506725010888479641507489044703635037941;6.0383959372125597818919267356296960675227107860978481138624339741544e-06 0.0024584870115816841047571781516093022998334501624732311465030421610384;0.00038205718384276726761540847122645215139743276175521100770693938010427 8.6456790890804321850200576057030084520215341758112148719430413444871e-68;-5.2503118123672780737340689921169305809492820103180949570669899760277e-71 3.6093154148333138515888603757045025121054760069305179809451234463788e-68;-2.1698889410866177525274866870672639784873154027278279606368242184381e-71 8.6456790890804321850200576057030084520215341758112148719430413444871e-68;-5.2503118123672780737340689921169305809492820103180949570669899760277e-71 -0.0030793093212292916459010098763839625232811224328744722809541086463962;0.00037601878910333735527652928919187246586352245222506779113243107761677
vol|D=2,2,2|s=1//32,1//32,1//32|f=1.0;0.0|p=220|n=32|0.00045764852669635180358496889275059333888476844003507257992267149692408;0.00037014683023142754887514225498936987582451707866442377874297780447582 0.0020751943459070327636618466827576287294778252860533641906163232738555;5.9718401891311167904940316841997504449322704427301765241638406146705e-06 0.0020751943459070327636618466827576287294778252860533641906163232740757;5.9718401891311167904940316841997504449322704427301765241638406148924e-06 0.0020751943459070327636618466827576287294778252860533641906163232738555;5.9718401891311167904940316841997504449322704427301765241638406146705e-06 0.00045764852669635180358496889275059333888476844003507257992267149691915;0.00037014683023142754887514225498936987582451707866442377874297780450422 0.0020751943459070327636618466827576287294778252860533641906163232742102;5.9718401891311167904940316841997504449322704427301765241638406152455e-06 0.0020751943459070327636618466827576287294778252860533641906163232740757;5.9718401891311167904940316841997504449322704427301765241638406148924e-06 0.0020751943459070327636618466827576287294778252860533641906163232742102;5.9718401891311167904940316841997504449322704427301765241638406152455e-06 0.00045764852669635180358496889275059333888476844003507257992267149683424;0.00037014683023142754887514225498936987582451707866442377874297780451146
vol|D=2,2,2|s=1//32,1//32,1//32|f=1.0;0.0|p=220|n=24|0.00045764852669635180358496889275059333888476844003507237727561901250717;0.00037014683023142754887514225498936987582451707866442377874297780455522 0.0020751943459070327636618466827576287294778252860530316184426131105277;5.9718401891311167904940316841997504449322704427301765241638406143943e-06 0.0020751943459070327636618466827576287294778252860530316184426131105439;5.9718401891311167904940316841997504449322704427301765241638406145256e-06 0.0020751943459070327636618466827576287294778252860530316184426131105277;5.9718401891311167904940316841997504449322704427301765241638406143943e-06 0.00045764852669635180358496889275059333888476844003507237727561901248573;0.00037014683023142754887514225498936987582451707866442377874297780454334 0.0020751943459070327636618466827576287294778252860530316184426131105485;5.9718401891311167904940316841997504449322704427301765241638406149467e-06 0.0020751943459070327636618466827576287294778252860530316184426131105439;5.9718401891311167904940316841997504449322704427301765241638406145256e-06 0.0020751943459070327636618466827576287294778252860530316184426131105485;5.9718401891311167904940316841997504449322704427301765241638406149467e-06 0.00045764852669635180358496889275059333888476844003507237727561901250254;0.00037014683023142754887514225498936987582451707866442377874297780452102
